Date,Customer_ID,Shop_ID,Shop_Name,Category,Product_Name,Quantity,Unit_Price,Discount,Sales_Amount,Payment_Method,Customer_Type,Rating
2026-10-02,C0379,S008,Book House,Books,Children Book,1,299,0,299.0,Card,Non-Member,4
2026-10-03,C0264,S001,Fashion Hub,Fashion,Sneakers,1,1999,5,1899.05,Card,Member,5
2026-10-03,C0407,S008,Book House,Books,Business Book,3,699,0,2097.0,Card,Member,5
2026-10-04,C0413,S001,Fashion Hub,Fashion,T-Shirt,3,799,20,1917.6,UPI,Member,4
2026-10-04,C0278,S007,Sports Arena,Sports,Sports Shoes,1,2499,15,2124.15,UPI,Member,3
2026-10-04,C0324,S003,Tech World,Electronics,Keyboard,2,1299,10,2338.2,UPI,Non-Member,5
2026-10-05,C0159,S002,Style Point,Fashion,Sneakers,1,1999,10,1799.1,UPI,Non-Member,5
2026-10-05,C0169,S004,Mobile Zone,Electronics,Smart Watch,3,2999,0,8997.0,Card,Non-Member,3
2026-10-06,C0192,S005,Home Needs,Home & Lifestyle,Storage Box,1,699,0,699.0,Card,Member,3
2026-10-06,C0086,S008,Book House,Books,Business Book,3,699,15,1782.45,Card,Non-Member,3
2026-10-08,C0141,S005,Home Needs,Home & Lifestyle,Lamp,1,899,5,854.05,Cash,Member,3
2026-10-08,C0227,S003,Tech World,Electronics,Keyboard,1,1299,0,1299.0,Card,Member,4
2026-10-08,C0393,S006,Beauty Corner,Beauty,Moisturizer,1,599,0,599.0,Cash,Member,5
2026-10-09,C0367,S006,Beauty Corner,Beauty,Lip Balm,1,249,0,249.0,Cash,Non-Member,4
2026-10-09,C0201,S005,Home Needs,Home & Lifestyle,Bedsheet,2,1299,5,2468.1,UPI,Member,4
2026-10-10,C0051,S008,Book House,Books,Notebook,1,199,10,179.1,UPI,Non-Member,3
2026-10-11,C0009,S008,Book House,Books,Children Book,2,299,15,508.3,UPI,Member,4
2026-10-11,C0135,S004,Mobile Zone,Electronics,Headphones,1,1499,5,1424.05,Card,Member,4
2026-10-11,C0289,S007,Sports Arena,Sports,Cricket Bat,1,1999,20,1599.2,UPI,Non-Member,5
2026-10-12,C0097,S005,Home Needs,Home & Lifestyle,Bottle,1,399,10,359.1,Card,Member,4
2026-10-13,C0242,S006,Beauty Corner,Beauty,Face Wash,3,399,0,1197.0,Cash,Non-Member,3
2026-10-13,C0327,S003,Tech World,Electronics,Headphones,2,1499,20,2398.4,Cash,Member,5
2026-10-13,C0188,S001,Fashion Hub,Fashion,Sneakers,3,1999,5,5697.15,Card,Non-Member,5
2026-10-14,C0487,S005,Home Needs,Home & Lifestyle,Cushion,3,499,0,1497.0,Cash,Member,5
2026-10-14,C0179,S008,Book House,Books,Magazine,3,149,15,379.95,Cash,Non-Member,5
2026-10-15,C0422,S006,Beauty Corner,Beauty,Face Wash,2,399,5,758.1,Card,Member,4
2026-10-15,C0387,S001,Fashion Hub,Fashion,T-Shirt,1,799,0,799.0,Card,Non-Member,3
2026-10-18,C0418,S008,Book House,Books,Magazine,1,149,0,149.0,Cash,Member,4
2026-10-19,C0268,S007,Sports Arena,Sports,Yoga Mat,3,799,5,2277.15,Card,Non-Member,5
2026-10-20,C0474,S002,Style Point,Fashion,Sneakers,2,1999,5,3798.1,Card,Member,5
2026-10-20,C0092,S004,Mobile Zone,Electronics,Bluetooth Speaker,1,1799,0,1799.0,UPI,Member,4
2026-10-22,C0106,S005,Home Needs,Home & Lifestyle,Bottle,2,399,5,758.1,Cash,Non-Member,4
2026-10-22,C0390,S008,Book House,Books,Business Book,3,699,0,2097.0,Card,Non-Member,4
2026-10-22,C0359,S002,Style Point,Fashion,T-Shirt,1,799,5,759.05,UPI,Member,4
2026-10-23,C0258,S007,Sports Arena,Sports,Skipping Rope,2,299,15,508.3,Card,Non-Member,5
2026-10-26,C0500,S001,Fashion Hub,Fashion,Sneakers,1,1999,0,1999.0,UPI,Member,5
2026-10-26,C0006,S002,Style Point,Fashion,Shirt,1,999,0,999.0,Cash,Non-Member,5
2026-10-27,C0128,S002,Style Point,Fashion,Sneakers,1,1999,10,1799.1,Cash,Member,4
2026-10-28,C0152,S004,Mobile Zone,Electronics,Bluetooth Speaker,3,1799,0,5397.0,Cash,Member,5
2026-10-28,C0301,S003,Tech World,Electronics,Headphones,1,1499,0,1499.0,Cash,Member,4
2026-10-28,C0256,S004,Mobile Zone,Electronics,Smart Watch,2,2999,10,5398.2,Cash,Non-Member,3
2026-10-29,C0060,S001,Fashion Hub,Fashion,Shirt,1,999,20,799.2,UPI,Member,3
2026-10-30,C0494,S003,Tech World,Electronics,Smart Watch,1,2999,10,2699.1,Card,Non-Member,4
2026-10-31,C0446,S001,Fashion Hub,Fashion,T-Shirt,1,799,0,799.0,Card,Non-Member,5
2026-11-01,C0288,S001,Fashion Hub,Fashion,Jacket,2,2499,10,4498.2,UPI,Member,5
2026-11-01,C0401,S007,Sports Arena,Sports,Skipping Rope,2,299,10,538.2,Card,Non-Member,4
2026-11-01,C0330,S005,Home Needs,Home & Lifestyle,Bottle,1,399,5,379.05,Card,Non-Member,4
2026-11-02,C0152,S005,Home Needs,Home & Lifestyle,Bedsheet,1,1299,10,1169.1,UPI,Non-Member,5
2026-11-02,C0183,S002,Style Point,Fashion,Sneakers,1,1999,20,1599.2,UPI,Member,4
2026-11-02,C0213,S002,Style Point,Fashion,Jeans,2,1499,0,2998.0,Card,Non-Member,5
2026-11-02,C0457,S003,Tech World,Electronics,Bluetooth Speaker,2,1799,10,3238.2,UPI,Member,4
2026-11-02,C0395,S007,Sports Arena,Sports,Yoga Mat,1,799,20,639.2,UPI,Non-Member,5
2026-11-02,C0339,S008,Book House,Books,Notebook,1,199,15,169.15,UPI,Member,4
2026-11-03,C0203,S004,Mobile Zone,Electronics,Headphones,1,1499,10,1349.1,Cash,Member,4
2026-11-03,C0134,S007,Sports Arena,Sports,Sports Shoes,1,2499,0,2499.0,Cash,Non-Member,5
2026-11-04,C0111,S006,Beauty Corner,Beauty,Perfume,1,999,0,999.0,UPI,Member,4
2026-11-05,C0449,S003,Tech World,Electronics,Smart Watch,1,2999,10,2699.1,Card,Non-Member,4
2026-11-05,C0199,S001,Fashion Hub,Fashion,Sneakers,1,1999,0,1999.0,UPI,Member,4
2026-11-05,C0280,S008,Book House,Books,Magazine,2,149,10,268.2,Cash,Non-Member,3
2026-11-06,C0496,S005,Home Needs,Home & Lifestyle,Lamp,1,899,0,899.0,UPI,Member,4
2026-11-06,C0056,S007,Sports Arena,Sports,Yoga Mat,2,799,15,1358.3,Card,Non-Member,4
2026-11-06,C0274,S001,Fashion Hub,Fashion,Shirt,1,999,20,799.2,UPI,Non-Member,5
2026-11-07,C0093,S006,Beauty Corner,Beauty,Lip Balm,2,249,5,473.1,Cash,Non-Member,5
2026-11-09,C0282,S006,Beauty Corner,Beauty,Shampoo,1,499,15,424.15,UPI,Member,4
2026-11-09,C0075,S001,Fashion Hub,Fashion,Jeans,2,1499,0,2998.0,Cash,Member,5
2026-11-10,C0064,S004,Mobile Zone,Electronics,Power Bank,2,999,0,1998.0,UPI,Member,4
2026-11-10,C0145,S006,Beauty Corner,Beauty,Shampoo,2,499,15,848.3,UPI,Member,4
2026-11-10,C0485,S004,Mobile Zone,Electronics,Keyboard,3,1299,5,3702.15,UPI,Non-Member,4
2026-11-11,C0132,S006,Beauty Corner,Beauty,Face Wash,1,399,10,359.1,UPI,Non-Member,5
2026-11-11,C0259,S001,Fashion Hub,Fashion,Jeans,1,1499,20,1199.2,UPI,Member,4
2026-11-11,C0206,S008,Book House,Books,Children Book,2,299,10,538.2,Cash,Non-Member,5
2026-11-12,C0063,S008,Book House,Books,Business Book,2,699,20,1118.4,Cash,Member,3
2026-11-12,C0048,S007,Sports Arena,Sports,Sports Shoes,1,2499,0,2499.0,UPI,Non-Member,5
2026-11-13,C0321,S002,Style Point,Fashion,Shirt,3,999,20,2397.6,Card,Non-Member,4
2026-11-14,C0185,S002,Style Point,Fashion,Jacket,3,2499,0,7497.0,UPI,Member,4
2026-11-15,C0407,S008,Book House,Books,Notebook,1,199,5,189.05,Cash,Member,4
2026-11-15,C0009,S006,Beauty Corner,Beauty,Moisturizer,3,599,10,1617.3,Cash,Non-Member,4
2026-11-15,C0136,S001,Fashion Hub,Fashion,T-Shirt,2,799,0,1598.0,Card,Non-Member,5
2026-11-15,C0121,S006,Beauty Corner,Beauty,Moisturizer,1,599,15,509.15,Card,Non-Member,5
2026-11-16,C0220,S008,Book House,Books,Children Book,3,299,0,897.0,Card,Member,3
2026-11-16,C0402,S001,Fashion Hub,Fashion,Shirt,1,999,0,999.0,Card,Non-Member,4
2026-11-16,C0118,S002,Style Point,Fashion,Shirt,3,999,20,2397.6,UPI,Member,5
2026-11-17,C0196,S006,Beauty Corner,Beauty,Lip Balm,2,249,15,423.3,Card,Non-Member,5
2026-11-18,C0202,S007,Sports Arena,Sports,Sports Shoes,3,2499,0,7497.0,UPI,Member,4
2026-11-19,C0191,S004,Mobile Zone,Electronics,Keyboard,2,1299,20,2078.4,UPI,Member,4
2026-11-19,C0188,S003,Tech World,Electronics,Bluetooth Speaker,1,1799,15,1529.15,Card,Non-Member,4
2026-11-19,C0213,S003,Tech World,Electronics,Keyboard,1,1299,15,1104.15,Card,Member,4
2026-11-20,C0135,S005,Home Needs,Home & Lifestyle,Bedsheet,1,1299,20,1039.2,Card,Member,4
2026-11-20,C0388,S008,Book House,Books,Children Book,3,299,0,897.0,UPI,Member,4
2026-11-20,C0439,S008,Book House,Books,Business Book,2,699,0,1398.0,UPI,Non-Member,4
2026-11-22,C0318,S006,Beauty Corner,Beauty,Moisturizer,3,599,5,1707.15,Card,Non-Member,3
2026-11-22,C0001,S001,Fashion Hub,Fashion,Sneakers,1,1999,15,1699.15,Card,Member,5
2026-11-23,C0359,S002,Style Point,Fashion,T-Shirt,1,799,0,799.0,Card,Non-Member,4
2026-11-23,C0291,S001,Fashion Hub,Fashion,Sneakers,1,1999,5,1899.05,Card,Member,4
2026-11-23,C0243,S008,Book House,Books,Magazine,1,149,0,149.0,Cash,Member,4
2026-11-23,C0242,S006,Beauty Corner,Beauty,Face Wash,1,399,20,319.2,Cash,Non-Member,3
2026-11-25,C0387,S002,Style Point,Fashion,Sneakers,1,1999,0,1999.0,UPI,Non-Member,5
2026-11-26,C0410,S004,Mobile Zone,Electronics,Power Bank,2,999,15,1698.3,Cash,Non-Member,4
2026-11-27,C0221,S003,Tech World,Electronics,Power Bank,3,999,5,2847.15,Cash,Member,4
2026-11-28,C0441,S007,Sports Arena,Sports,Skipping Rope,2,299,0,598.0,UPI,Member,5
2026-11-28,C0302,S002,Style Point,Fashion,Shirt,2,999,15,1698.3,UPI,Non-Member,3
2026-11-28,C0081,S002,Style Point,Fashion,Jacket,3,2499,0,7497.0,Cash,Non-Member,4
2026-11-28,C0223,S002,Style Point,Fashion,T-Shirt,1,799,15,679.15,Cash,Member,4
2026-12-01,C0403,S001,Fashion Hub,Fashion,Sneakers,1,1999,10,1799.1,Card,Member,5
2026-12-02,C0044,S003,Tech World,Electronics,Power Bank,2,999,10,1798.2,UPI,Member,4
2026-12-03,C0443,S003,Tech World,Electronics,Smart Watch,2,2999,5,5698.1,Cash,Member,5
2026-12-04,C0472,S008,Book House,Books,Business Book,1,699,0,699.0,Cash,Member,4
2026-12-04,C0214,S001,Fashion Hub,Fashion,Shirt,1,999,0,999.0,Cash,Non-Member,4
2026-12-05,C0274,S004,Mobile Zone,Electronics,Bluetooth Speaker,1,1799,0,1799.0,Cash,Non-Member,3
2026-12-05,C0373,S004,Mobile Zone,Electronics,Keyboard,3,1299,15,3312.45,Card,Member,4
2026-12-05,C0302,S003,Tech World,Electronics,Keyboard,2,1299,15,2208.3,UPI,Non-Member,5
2026-12-06,C0063,S005,Home Needs,Home & Lifestyle,Lamp,2,899,10,1618.2,UPI,Member,5
2026-12-06,C0374,S003,Tech World,Electronics,Headphones,3,1499,5,4272.15,Cash,Non-Member,5
2026-12-06,C0065,S002,Style Point,Fashion,Jeans,2,1499,5,2848.1,Cash,Member,4
2026-12-07,C0329,S007,Sports Arena,Sports,Sports Shoes,2,2499,5,4748.1,UPI,Member,3
2026-12-07,C0198,S003,Tech World,Electronics,Keyboard,3,1299,10,3507.3,Cash,Member,4
2026-12-07,C0010,S004,Mobile Zone,Electronics,Bluetooth Speaker,3,1799,0,5397.0,UPI,Non-Member,5
2026-12-07,C0211,S005,Home Needs,Home & Lifestyle,Bottle,1,399,10,359.1,Cash,Non-Member,4
2026-12-08,C0173,S007,Sports Arena,Sports,Sports Shoes,2,2499,0,4998.0,Card,Non-Member,5
2026-12-08,C0455,S002,Style Point,Fashion,Jacket,1,2499,15,2124.15,UPI,Non-Member,3
2026-12-09,C0432,S002,Style Point,Fashion,Shirt,1,999,0,999.0,Cash,Non-Member,4
2026-12-10,C0393,S001,Fashion Hub,Fashion,Jacket,1,2499,0,2499.0,UPI,Non-Member,5
2026-12-10,C0081,S001,Fashion Hub,Fashion,Jacket,3,2499,10,6747.3,Cash,Member,4
2026-12-10,C0181,S004,Mobile Zone,Electronics,Smart Watch,2,2999,15,5098.3,Cash,Member,4
2026-12-11,C0045,S007,Sports Arena,Sports,Football,1,899,0,899.0,UPI,Non-Member,4
2026-12-11,C0142,S002,Style Point,Fashion,Jeans,2,1499,5,2848.1,Cash,Member,4
2026-12-11,C0195,S005,Home Needs,Home & Lifestyle,Storage Box,2,699,0,1398.0,Card,Member,5
2026-12-11,C0376,S008,Book House,Books,Novel,2,399,10,718.2,Cash,Member,5
2026-12-12,C0480,S008,Book House,Books,Magazine,2,149,0,298.0,Cash,Non-Member,4
2026-12-14,C0061,S006,Beauty Corner,Beauty,Face Wash,1,399,0,399.0,UPI,Non-Member,5
2026-12-14,C0500,S005,Home Needs,Home & Lifestyle,Bottle,2,399,0,798.0,Card,Non-Member,4
2026-12-14,C0468,S002,Style Point,Fashion,Jeans,2,1499,0,2998.0,Cash,Non-Member,3
2026-12-15,C0108,S001,Fashion Hub,Fashion,Sneakers,3,1999,5,5697.15,UPI,Non-Member,5
2026-12-15,C0332,S007,Sports Arena,Sports,Skipping Rope,2,299,15,508.3,Cash,Member,4
2026-12-16,C0093,S004,Mobile Zone,Electronics,Bluetooth Speaker,2,1799,0,3598.0,Cash,Non-Member,3
2026-12-16,C0211,S003,Tech World,Electronics,Bluetooth Speaker,1,1799,0,1799.0,Card,Member,5
2026-12-17,C0198,S004,Mobile Zone,Electronics,Headphones,3,1499,15,3822.45,Cash,Non-Member,5
2026-12-17,C0480,S005,Home Needs,Home & Lifestyle,Storage Box,1,699,15,594.15,UPI,Non-Member,4
2026-12-18,C0193,S005,Home Needs,Home & Lifestyle,Bottle,3,399,5,1137.15,UPI,Non-Member,4
2026-12-18,C0164,S006,Beauty Corner,Beauty,Moisturizer,1,599,10,539.1,Cash,Non-Member,3
2026-12-18,C0327,S006,Beauty Corner,Beauty,Perfume,1,999,10,899.1,UPI,Member,3
2026-12-20,C0147,S007,Sports Arena,Sports,Sports Shoes,1,2499,0,2499.0,Card,Member,5
2026-12-20,C0425,S001,Fashion Hub,Fashion,Jacket,2,2499,20,3998.4,UPI,Member,4
2026-12-21,C0263,S001,Fashion Hub,Fashion,Jeans,2,1499,20,2398.4,UPI,Member,4
2026-12-21,C0287,S001,Fashion Hub,Fashion,T-Shirt,2,799,15,1358.3,Card,Non-Member,3
2026-12-22,C0023,S003,Tech World,Electronics,Keyboard,2,1299,0,2598.0,Cash,Non-Member,4
2026-12-22,C0121,S002,Style Point,Fashion,Shirt,1,999,20,799.2,Cash,Non-Member,3
2026-12-22,C0073,S004,Mobile Zone,Electronics,Keyboard,2,1299,20,2078.4,Cash,Non-Member,3
2026-12-24,C0290,S007,Sports Arena,Sports,Cricket Bat,2,1999,5,3798.1,UPI,Member,4
2026-12-24,C0247,S002,Style Point,Fashion,Shirt,2,999,10,1798.2,Cash,Member,4
2026-12-24,C0387,S005,Home Needs,Home & Lifestyle,Bottle,1,399,15,339.15,Cash,Non-Member,5
2026-12-24,C0002,S001,Fashion Hub,Fashion,T-Shirt,1,799,20,639.2,Card,Non-Member,4
2026-12-25,C0330,S005,Home Needs,Home & Lifestyle,Cushion,3,499,0,1497.0,Card,Non-Member,4
2026-12-25,C0108,S002,Style Point,Fashion,T-Shirt,2,799,20,1278.4,Card,Non-Member,4
2026-12-25,C0393,S001,Fashion Hub,Fashion,Jeans,3,1499,20,3597.6,UPI,Member,5
2026-12-26,C0113,S004,Mobile Zone,Electronics,Smart Watch,1,2999,10,2699.1,Card,Non-Member,5
2026-12-26,C0392,S006,Beauty Corner,Beauty,Lip Balm,3,249,15,634.95,Cash,Non-Member,4
2026-12-27,C0007,S004,Mobile Zone,Electronics,Headphones,1,1499,15,1274.15,UPI,Member,4
2026-12-27,C0084,S003,Tech World,Electronics,Smart Watch,1,2999,5,2849.05,Cash,Non-Member,4
2026-12-28,C0301,S002,Style Point,Fashion,Jeans,1,1499,5,1424.05,Card,Member,3
2026-12-28,C0047,S001,Fashion Hub,Fashion,Sneakers,3,1999,10,5397.3,UPI,Non-Member,5
2026-12-28,C0326,S007,Sports Arena,Sports,Yoga Mat,1,799,0,799.0,UPI,Member,4
2026-12-28,C0247,S008,Book House,Books,Business Book,1,699,10,629.1,UPI,Non-Member,4
2026-12-29,C0425,S003,Tech World,Electronics,Headphones,1,1499,5,1424.05,Cash,Non-Member,5
2026-12-30,C0233,S007,Sports Arena,Sports,Sports Shoes,3,2499,10,6747.3,Card,Member,4
2026-12-31,C0270,S002,Style Point,Fashion,Shirt,1,999,10,899.1,UPI,Non-Member,4
2026-12-31,C0189,S007,Sports Arena,Sports,Sports Shoes,2,2499,5,4748.1,UPI,Member,4
